Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
25.77777778,25.77777778,0.6,9.8371,159,10.3523,1016.91
27.47777778,27.92222222,0.5,6.0858,162,9.982,1017.47
28.66111111,28.91666667,0.47,5.2325,337,9.982,1017.84
29.79444444,30.53888889,0.49,13.0249,356,10.3523,1017.98
29.86111111,30.35,0.47,14.1197,17,9.982,1018.19
31.98888889,31.62222222,0.36,10.5938,17,9.982,1018.08
31.97222222,32.09444444,0.39,10.626,19,10.3523,1017.72
32.12777778,31.76111111,0.36,9.4829,8,9.982,1017.57
32.66111111,32.74444444,0.37,11.2056,11,9.982,1017.1
32.07222222,32.16666667,0.39,9.5956,21,10.3523,1016.7
32.05555556,32.08888889,0.38,12.1877,49,9.982,1016.13
30.94444444,31.1,0.42,7.567,56,9.982,1016.02
28.01666667,28.76111111,0.53,7.4865,42,10.3523,1016.28
26.03888889,26.03888889,0.59,7.4704,49,9.982,1016.64
24.83333333,24.83333333,0.63,10.9319,40,15.8263,1016.69
24.24444444,24.24444444,0.66,10.2396,59,14.9569,1016.09
23.66111111,23.66111111,0.67,6.1824,69,15.8263,1016.34
21.62222222,21.62222222,0.79,3.2683,66,15.8263,1016.53
22.20555556,22.20555556,0.8,6.5366,45,9.982,1016.14
19.60555556,19.60555556,0.86,3.6708,26,15.8263,1015.52
20.37222222,20.37222222,0.87,10.5133,351,15.5526,1016.41
20.33333333,20.33333333,0.79,27.5793,320,8.0983,1018.89
18.84444444,18.84444444,0.9,26.6455,20,11.1251,1019.02
19.86111111,19.86111111,0.79,9.4024,57,11.2056,1015.42
19.98888889,19.98888889,0.84,18.1125,134,11.4471,1016.8
18.98333333,18.98333333,0.9,26.6938,270,11.27,1015.76
21.20555556,21.20555556,0.81,21.3808,300,11.27,1016.22
21.1,21.1,0.82,12.1555,291,10.7226,1017.12
22.43333333,22.43333333,0.75,9.3702,320,11.27,1017.32
25.11666667,25.11666667,0.64,9.2575,330,11.27,1017.04
26.92777778,27.81666667,0.57,9.0804,322,10.4006,1016.38
27.2,28.05555556,0.56,9.4668,328,9.982,1015.76
28.75,29.52777778,0.52,12.4775,338,10.0464,1015.06
28,28.65,0.52,13.0249,347,12.4292,1015.16
27.38888889,28.25555556,0.56,10.8353,347,12.6868,1015.14
26.61111111,26.61111111,0.61,7.7924,343,12.6868,1015.12
25.77777778,25.77777778,0.67,6.0697,336,12.4292,1015.24
25.01666667,25.01666667,0.73,7.2933,328,11.5115,1015.53
24.2,24.2,0.79,9.8854,324,10.3362,1015.98
23,23,0.84,11.27,320,9.982,1016.64
20.87222222,20.87222222,0.84,10.0625,311,11.4632,1017.82
18.37222222,18.37222222,0.83,8.1466,295,13.7494,1019.22
16.81111111,16.81111111,0.83,7.245,281,14.9569,1020.07
16.91666667,16.91666667,0.87,7.0035,279,13.846,1019.82
17.96666667,17.96666667,0.93,6.9552,285,11.6403,1019.01
19.11111111,19.11111111,0.95,7.5831,297,9.982,1018.42
20.06111111,20.06111111,0.92,9.9337,311,9.5312,1018.35
21.10555556,21.10555556,0.84,13.524,321,9.6117,1018.5
22.22222222,22.22222222,0.75,16.1966,327,9.982,1018.72
23.52777778,23.52777778,0.65,16.5186,333,10.8031,1019.06
24.91111111,24.91111111,0.54,15.8585,339,11.8818,1019.4
26,26,0.45,15.778,340,12.4292,1019.74
26.77222222,26.55,0.37,18.4506,322,11.3344,1019.74
27.12222222,26.57777778,0.32,22.54,311,9.982,0
27.49444444,26.81666667,0.32,23.2484,330,10.3523,1019.31
27.63888889,26.91111111,0.32,22.2985,319,9.982,1019.09
27.68333333,26.93333333,0.31,17.549,301,9.982,1018.68
27.61666667,26.88333333,0.31,21.3486,302,10.3523,1018.58
27.19444444,26.64444444,0.32,17.5973,319,9.982,1018.38
26.08333333,26.08333333,0.36,11.3666,310,9.982,1018.47
23.95555556,23.95555556,0.41,9.9981,303,10.3523,1018.85
19.14444444,19.14444444,0.64,9.5151,290,9.982,1019.17
18.37777778,18.37777778,0.73,6.6493,301,15.8263,1019.96
18.14444444,18.14444444,0.71,6.8264,283,15.3111,1020.15
16.80555556,16.80555556,0.78,6.601,272,15.8263,1020.27
16.66666667,16.66666667,0.78,11.0124,271,15.8263,1020.27
18.77222222,18.77222222,0.82,4.2826,183,15.3111,1018.61
15.53333333,15.53333333,0.84,3.3327,283,15.8263,1020.27
15.53333333,15.53333333,0.84,3.3649,301,15.8263,1020.18
15.65,15.65,0.82,3.381,334,15.3111,1020.19
17.69444444,17.69444444,0.78,0.5152,320,9.982,1020.37
20.91111111,20.91111111,0.69,3.3327,263,9.982,1020.47
23.56111111,23.56111111,0.56,4.1538,316,10.3523,1020.77
26.01666667,26.01666667,0.43,8.1144,318,9.982,1020.66
27.15,26.96666667,0.4,12.4936,328,10.0464,1020.35
27.17222222,26.98333333,0.4,9.3058,324,10.3523,1020.37
27.8,27.39444444,0.38,3.1556,12,9.982,1020.07
28.83888889,28.14444444,0.36,9.7083,282,9.982,1019.66
29.73888889,28.87222222,0.35,13.1215,301,10.3523,1019.23
29.92777778,29.05,0.34,14.0875,300,9.982,1018.67
30,29.08888889,0.34,10.9319,282,9.982,1018.45
29.92222222,29.14444444,0.36,10.0464,292,10.3523,1018.27
28.93333333,28.21666667,0.36,7.9212,279,9.982,1017.95
28.86111111,28.24444444,0.37,7.7763,262,9.982,1017.84
26.27222222,26.27222222,0.49,4.669,268,10.3523,1017.99
22.31111111,22.31111111,0.68,0.1288,170,9.982,1018.23
22.15,22.15,0.67,3.22,190,15.8263,1018.56
21.35555556,21.35555556,0.76,6.601,178,14.9569,1018.71
19.32222222,19.32222222,0.65,10.7226,158,15.8263,1014.33
19.27777778,19.27777778,0.62,13.9587,169,15.8263,1014.24
16.98333333,16.98333333,0.64,11.9301,157,15.3111,1012.76
17.2,17.2,0.61,10.9319,160,15.8263,1014.62
15.67222222,15.67222222,0.65,14.007,160,15.8263,1014.51
14.62222222,14.62222222,0.68,13.1215,136,15.2628,1014.6
15.02777778,15.02777778,0.63,13.7655,149,9.982,1014.52
17.15,17.15,0.55,14.329,149,9.982,1014.73
19.71111111,19.71111111,0.46,21.0749,156,10.3523,1014.69
21.08888889,21.08888889,0.42,23.4255,160,9.982,1014.53
22.75555556,22.75555556,0.38,20.3987,160,9.982,1014.65
24.8,24.8,0.37,21.0266,158,10.3523,1014.76
26.06666667,26.06666667,0.36,20.4953,149,9.982,1014.14
27.2,26.73333333,0.34,21.8799,140,9.982,1013.74
27.2,26.86111111,0.37,20.0767,137,10.3523,1013.28
27.33888889,26.95,0.37,22.0087,130,9.982,1012.53
27.33888889,26.81666667,0.34,17.4041,131,9.982,1012.23
27.18333333,26.72777778,0.35,20.9783,148,10.3523,1011.99
26.20555556,26.20555556,0.36,17.3558,132,9.982,1011.43
25.07222222,25.07222222,0.42,15.5848,160,9.982,1011.71
22.47777778,22.47777778,0.48,12.2199,153,10.3523,1012.05
21.13333333,21.13333333,0.5,10.8836,158,9.982,1012.19
20.04444444,20.04444444,0.55,10.7226,150,15.8263,1012.61
19.52777778,19.52777778,0.56,11.4954,158,14.9569,1012.79
20.92777778,20.92777778,0.74,6.44,200,15.8263,1018.45
19.86111111,19.86111111,0.81,3.22,170,15.8263,1018.17
18.58333333,18.58333333,0.89,3.864,295,13.8621,1018.2
18.8,18.8,0.87,3.1556,172,15.8263,1018.05
17.17777778,17.17777778,0.9,3.1556,179,15.8263,1017.95
17.99444444,17.99444444,0.89,5.7638,168,14.168,1017.86
18.75555556,18.75555556,0.9,3.2361,188,9.982,1017.94
22.57777778,22.57777778,0.72,7.728,219,9.982,1017.96
24.77222222,24.77222222,0.63,9.5956,180,10.3523,1017.95
27.2,27.68888889,0.51,11.0607,183,11.2056,1017.54
27.82777778,27.95,0.46,14.2324,172,9.982,1017.34
29.7,29.20555556,0.39,13.3469,195,10.3523,1017.53
29.97222222,29.35555556,0.37,12.4775,182,9.982,1017.43
30.99444444,30.27222222,0.35,11.3344,209,9.982,1017.14
30.98333333,30.49444444,0.37,12.4453,206,10.3523,1016.94
31.11111111,30.37222222,0.35,13.9909,201,9.982,1016.24
30.89444444,30.25555556,0.36,11.0446,200,9.982,1015.8
29.74444444,29.1,0.37,8.3398,235,10.3523,1015.92
29.42222222,29.32222222,0.43,7.2933,279,9.982,1015.68
23.72222222,23.72222222,0.7,22.9908,38,9.9015,1016.64
23.02777778,23.02777778,0.7,19.9479,27,10.2718,1017.34
20.97222222,20.97222222,0.8,19.5615,21,11.27,1018.1
20.38888889,20.38888889,0.82,16.1161,40,15.8263,1018.69
19.92222222,19.92222222,0.86,10.8031,61,14.8764,1018.32
17.86666667,17.86666667,0.61,11.0607,170,15.8263,1012.61
17.40555556,17.40555556,0.6,11.0446,151,15.8263,1012.41
17.39444444,17.39444444,0.87,7.0679,353,11.7369,1009.26
16.66666667,16.66666667,0.63,14.0392,140,15.8263,1011.72
15.55555556,15.55555556,0.66,14.007,141,15.8263,1011.52
15.75,15.75,0.66,13.4918,152,14.9569,1011.66
16.18333333,16.18333333,0.68,12.397,141,9.982,1011.53
17.24444444,17.24444444,0.64,12.4131,150,9.982,1011.63
17.35555556,17.35555556,0.68,9.5151,150,11.4471,1011.99
17.88888889,17.88888889,0.65,3.0751,136,11.27,1012.14
19.04444444,19.04444444,0.61,2.7692,168,11.27,1012.03
20.95,20.95,0.6,7.9695,90,11.4471,1011.89
22.71666667,22.71666667,0.54,9.3863,129,10.0464,1011.53
24.96666667,24.96666667,0.48,11.2217,100,10.0464,1010.56
25.97777778,25.97777778,0.47,12.4131,125,10.3523,1009.93
27.10555556,27.03888889,0.42,15.7619,160,9.982,1009.14
27.10555556,27.02777778,0.42,11.1734,123,9.982,1008.66
27.04444444,27.11666667,0.44,10.3201,118,10.3523,1008.09
26.13333333,26.13333333,0.44,12.2521,102,11.2056,1007.57
23.89444444,23.89444444,0.54,10.7065,91,11.2056,1007.68
22.16111111,22.16111111,0.65,13.0732,202,11.3988,1007.92
20.00555556,20.00555556,0.78,11.4954,301,11.2056,1008.29
19.45,19.45,0.78,11.1573,88,9.982,1009.68
17.87222222,17.87222222,0.87,6.1663,349,13.8138,1009.55
17.82777778,17.82777778,0.9,2.8175,221,14.9086,1009.65
17.24444444,17.24444444,0.93,5.6672,126,14.9569,1009.82
16.69444444,16.69444444,0.96,9.6439,53,4.7978,1009.53
16.66666667,16.66666667,0.93,17.71,330,11.9784,1008.7
16.64444444,16.64444444,0.93,5.2486,204,14.9086,1008.77
16.73888889,16.73888889,0.96,7.6314,66,5.8282,1009.13
17.68888889,17.68888889,0.96,3.9767,35,5.2164,1009.24
17.73333333,17.73333333,0.9,8.2432,60,11.2056,1009.26
17.84444444,17.84444444,0.9,3.8801,104,10.6582,1009.26
20.92777778,20.92777778,0.79,2.8175,172,11.27,1009.1
19.97777778,19.97777778,0.84,7.6153,153,11.27,1009.2
21.84444444,21.84444444,0.7,2.0286,113,10.7226,1009.41
22.03888889,22.03888889,0.69,0.7567,80,11.27,1009.04
20.16111111,20.16111111,0.83,9.4024,229,8.1949,1008.91
22.5,22.5,0.68,7.8407,1,11.0768,1008.77
20.16666667,20.16666667,0.83,10.1752,274,11.27,1008.21
20.26111111,20.26111111,0.85,1.2236,17,6.3434,1008.18
18.60555556,18.60555556,0.93,7.5509,344,8.4686,1008.13
17.75555556,17.75555556,0.9,8.1466,22,11.27,1008.34
17.41111111,17.41111111,0.91,10.1108,61,11.1251,1008.4
17.43888889,17.43888889,0.92,8.9355,45,11.0768,1009.28
17.22222222,17.22222222,0.93,12.2038,88,6.2951,1009.38
17.15,17.15,0.9,13.5884,88,6.2951,1009.7
16.76111111,16.76111111,0.93,7.2933,77,6.7781,1009.61
16.64444444,16.64444444,0.92,6.762,38,6.2951,1009.9
16.54444444,16.54444444,0.93,6.7781,31,4.7495,1009.8
14.97222222,14.97222222,0.93,5.9087,92,7.9856,1010.54
16.47777778,16.47777778,0.93,10.9802,59,4.2987,1009.43
16.45555556,16.45555556,0.93,10.8353,58,4.7495,1009.22
16.51666667,16.51666667,0.94,9.8854,58,5.5384,1009.16
17.01111111,17.01111111,0.93,9.2897,86,3.4293,1008.94
17.01111111,17.01111111,0.93,12.4936,96,2.9624,1008.96
17.51666667,17.51666667,0.91,11.6403,105,4.6529,1009.18
17.13333333,17.13333333,0.92,15.0535,107,2.3506,1009.33
17.25,17.25,0.92,13.8138,97,3.4293,1009.5
17.47222222,17.47222222,0.92,11.0124,97,4.4114,1009.72
17.26666667,17.26666667,0.93,10.6582,104,4.347,1009.86
17.8,17.8,0.9,14.0714,97,8.05,1009.78
17.67222222,17.67222222,0.9,10.7226,111,8.4686,1009.91
17.83888889,17.83888889,0.9,10.9319,90,7.8729,1009.85
17.95555556,17.95555556,0.89,12.4775,118,7.9695,1009.74
17.80555556,17.80555556,0.9,9.016,99,8.7745,1009.73
17.8,17.8,0.9,8.2271,90,11.1251,1009.57
17.77777778,17.77777778,0.9,9.6761,108,11.1251,1009.48
17.25555556,17.25555556,0.88,10.9641,106,10.9158,1010.02
17.17222222,17.17222222,0.87,5.2164,96,7.9695,1010.33
16.64444444,16.64444444,0.93,6.8586,107,9.8049,1010.74
16.6,16.6,0.93,10.5294,122,9.7888,1011.05
16.64444444,16.64444444,0.9,10.8675,147,9.7566,1011.05
15.04444444,15.04444444,0.93,6.5527,128,9.8049,1010.96
16.13888889,16.13888889,0.9,1.7227,62,14.168,1012.05
14.44444444,14.44444444,0.93,6.5527,72,8.05,1010.85
14.42222222,14.42222222,0.93,6.6171,99,8.05,1010.74
13.58333333,13.58333333,0.96,12.1877,74,2.9463,1010.99
13.98333333,13.98333333,1,1.8354,137,0.5152,1011.05
16.08888889,16.08888889,0.93,4.9588,133,6.118,1011.05
17.15555556,17.15555556,0.88,8.8872,130,7.9051,1011.47
18.84444444,18.84444444,0.84,12.4292,167,11.27,1011.44
18.98333333,18.98333333,0.83,11.0768,158,11.27,1011.73
21.06666667,21.06666667,0.72,9.6278,126,11.4471,1011.97
22.2,22.2,0.68,14.1197,131,11.27,1011.93
22.31111111,22.31111111,0.64,14.0714,141,11.27,1011.72
22.63888889,22.63888889,0.62,10.465,155,11.4471,1011.61
22.80555556,22.80555556,0.54,19.9157,151,11.27,1010.94
23.45555556,23.45555556,0.53,16.6313,147,11.27,1010.68
21.05555556,21.05555556,0.66,13.5079,108,11.4471,1010.86
19.67777778,19.67777778,0.7,10.2235,69,11.27,1010.84
18.66111111,18.66111111,0.79,10.2718,47,11.27,1011.3
17.92777778,17.92777778,0.82,8.9516,44,11.3988,1011.32
17.08333333,17.08333333,0.87,10.5777,48,9.982,1011.5
16.62222222,16.62222222,0.9,6.2468,48,14.9086,1012.08
16.23888889,16.23888889,0.9,10.1752,44,14.168,1012.31
16.6,16.6,0.87,11.2056,49,14.9086,1012.27
16.08888889,16.08888889,0.9,11.0929,48,14.9086,1012.47
15.23888889,15.23888889,0.93,6.2146,47,8.3559,1016.17
15.51111111,15.51111111,0.93,3.5098,8,14.9086,1012.31
15.51111111,15.51111111,0.93,3.5098,11,14.9086,1012.3
16.03333333,16.03333333,0.93,6.4722,33,8.3398,1012.61
16.01666667,16.01666667,0.93,3.5742,29,5.1359,1012.9
17.10555556,17.10555556,0.93,4.991,30,6.1985,1013.1
17.63888889,17.63888889,0.86,7.8729,48,11.0285,1013.66
18.8,18.8,0.79,1.8515,66,11.2056,1013.79
19.86666667,19.86666667,0.74,2.7692,227,11.2056,1014.1
20.77222222,20.77222222,0.7,2.1735,199,11.3988,1014.5
22.53333333,22.53333333,0.63,4.2343,286,11.27,1014.57
22.57777778,22.57777778,0.58,7.4382,241,11.27,1014.49
23.42777778,23.42777778,0.5,6.5044,195,11.4471,1014.22
23.35555556,23.35555556,0.51,7.6153,221,11.27,1013.93
23.40555556,23.40555556,0.51,7.9534,203,11.27,1013.71
24.08888889,24.08888889,0.53,3.703,227,11.4471,1013.87
21.96111111,21.96111111,0.65,9.5956,301,11.2056,1013.81
20.87777778,20.87777778,0.74,9.5956,340,11.2056,1014
16.48333333,16.48333333,0.87,18.2896,67,5.5384,1015.45
16.18333333,16.18333333,0.87,11.9623,260,5.2164,1016.52
15.62222222,15.62222222,0.93,6.2951,207,8.1305,1016.47
15.60555556,15.60555556,0.93,4.0894,347,8.4203,1016.72
15.48333333,15.48333333,0.93,6.1341,49,8.05,1016.76
14.90555556,14.90555556,0.93,3.0751,28,8.05,1016.88
17.10555556,17.10555556,0.86,2.2701,0,9.5473,1017.04
15.41111111,15.41111111,0.93,2.9463,130,7.9695,1017.27
15.43888889,15.43888889,0.93,3.22,330,7.9695,1017.37
15.39444444,15.39444444,0.94,2.8658,305,5.1037,1017.34
15.99444444,15.99444444,0.93,1.8998,282,6.2951,1017.68
17.66666667,17.66666667,0.9,0.6118,328,6.2951,1017.6
20.6,20.6,0.76,2.7209,27,9.982,1018.17
22,22,0.69,3.542,328,9.982,1018.4
22.68888889,22.68888889,0.62,5.0071,320,9.982,1018.47
23.80555556,23.80555556,0.53,8.0822,51,11.4471,1018.74
24.93333333,24.93333333,0.62,9.4346,339,11.27,1018.79
26.06666667,26.06666667,0.45,7.5831,61,9.982,1018.77
26.88333333,27.27222222,0.49,7.5509,331,11.3988,1018.59
27.61666667,27.73333333,0.46,8.7906,320,9.982,1018.09
27.71111111,27.33888889,0.39,7.5992,347,10.0464,1017.59
27.08333333,26.88333333,0.39,2.6726,41,10.4006,1017.6
27.08333333,27.14444444,0.44,4.2987,20,10.0464,1017.51
22.86111111,22.86111111,0.61,3.0912,26,11.27,1017.71
20.61111111,20.61111111,0.73,8.7584,310,11.3988,1018.42
19.07222222,19.07222222,0.77,9.66,328,11.2056,1018.78
18.31111111,18.31111111,0.84,11.27,320,15.8263,1019.48
17.53888889,17.53888889,0.85,6.1824,341,14.9569,1019.66
9.027777778,6.844444444,0.68,14.0875,211,15.8263,1013.61
8.238888889,3.972222222,0.6,34.5828,287,14.9569,1005.56
9.466666667,7.344444444,0.68,14.4417,230,15.8263,1011.52
7.916666667,5.45,0.73,14.329,212,15.8263,1010.43
8.522222222,6.122222222,0.72,14.8764,215,14.9569,1009.86
7.872222222,5.027777778,0.71,17.1465,201,15.8263,1008.58
7.294444444,3.961111111,0.73,20.1411,211,9.982,1007.47
7.455555556,4.411111111,0.74,17.9676,200,9.982,1006.51
8.916666667,5.694444444,0.66,23.4416,209,9.982,1005.14
11.11666667,11.11666667,0.57,28.0623,210,11.2056,1003.44
12.21111111,12.21111111,0.58,29.5435,210,11.4471,1001.99
13.74444444,13.74444444,0.52,37.3681,220,11.1251,1000.06
12.19444444,12.19444444,0.66,28.6419,240,11.0446,999.1
11.26666667,11.26666667,0.77,21.5096,224,8.4686,998.63
12.35555556,12.35555556,0.73,26.1303,221,11.27,996.44
11.02777778,11.02777778,0.79,32.5703,233,8.05,995.9
6.894444444,2.494444444,0.86,30.5578,291,5.7316,997.25
7.288888889,3.177777778,0.73,28.4648,289,11.27,999.51
7.288888889,3.877777778,0.78,20.8495,260,11.2056,1000.23
7.377777778,3.461111111,0.73,26.4523,268,11.3988,1001.14
7.266666667,4.366666667,0.7,16.4542,261,11.2056,1001.42
6.738888889,3.2,0.69,20.6885,270,15.8263,1002.44
7.272222222,3.472222222,0.64,24.794,259,14.9569,1003.15
6.827777778,2.838888889,0.64,25.5024,243,15.8263,1003.24
5.544444444,4.261111111,0.93,6.3112,150,7.8729,1012.34
5.066666667,2.527777778,0.83,11.0929,199,14.9569,1006.16
3.438888889,1.772222222,0.92,6.4883,159,2.1252,1012.42
2.927777778,1.183333333,0.92,6.4883,159,2.1252,1012.03
3.138888889,1.627777778,0.95,5.9248,163,2.9463,1011.89
2.805555556,0.244444444,0.99,9.2253,141,4.1216,1011.54
2.155555556,-0.033333333,0.92,7.4865,150,2.0125,1011.54
3.827777778,1.838888889,0.92,7.7602,157,2.0447,1011.55
6.072222222,4.416666667,0.86,7.9856,180,5.1359,1011.43
8.827777778,7.311111111,0.77,9.6439,200,6.2951,1011.49
11.03888889,11.03888889,0.71,11.7047,214,8.4203,1011.41
12.28888889,12.28888889,0.61,16.0034,208,10.0464,1010.89
12.86666667,12.86666667,0.58,20.8817,220,10.0464,1010.27
13.8,13.8,0.54,21.574,192,10.3523,1009.51
13.91111111,13.91111111,0.51,25.1804,210,11.2056,1008.38
14,14,0.51,24.8906,219,11.2056,1007.78
13.95,13.95,0.5,17.9676,200,11.3988,1007.17
12.33333333,12.33333333,0.6,11.2217,190,11.2056,1006.48
10.15555556,10.15555556,0.61,10.8836,161,9.982,1006.18
10.21111111,10.21111111,0.62,15.617,161,9.982,1006.28
10,7.883333333,0.66,15.3594,172,9.982,1005.9
9.333333333,7.233333333,0.68,14.0392,171,15.8263,1005.71
7.483333333,5.455555556,0.74,10.9963,173,14.9569,1005.66
6.666666667,4.45,0.79,11.1412,171,15.8263,1005.29
4.633333333,2.027777778,0.81,10.9802,209,15.8263,1005.07
7.55,6.227777778,0.9,7.6475,215,3.9928,1005.58
6.094444444,3.266666667,0.78,13.9909,181,15.8263,1004.48
5.994444444,3.155555556,0.79,13.9426,190,15.8263,1003.77
6.616666667,4.383333333,0.75,11.1412,173,14.9569,1003.59
4.927777778,2.366666667,0.76,11.0607,151,9.982,1003.19
4.883333333,2.316666667,0.77,11.0285,160,9.982,1003.1
6.061111111,3.361111111,0.76,13.1537,152,11.0285,1003.55
7.805555556,5.811111111,0.71,11.1734,170,10.0464,1003.3
8.866666667,6.666666667,0.66,14.007,161,11.2056,1003.32
10.1,10.1,0.66,13.202,164,11.4471,1003.5
11.2,11.2,0.61,9.8854,152,11.2056,1003.5
12.31111111,12.31111111,0.66,12.7029,170,11.2056,1003.21
14.23333333,14.23333333,0.57,16.1,151,11.3988,1002.69
14.92777778,14.92777778,0.51,12.7351,180,11.2056,1002.02
15.97222222,15.97222222,0.44,9.5956,179,11.2056,1001.85
13.89444444,13.89444444,0.56,4.025,200,11.4471,1001.76
12.21666667,12.21666667,0.66,1.449,301,11.2056,1001.77
10.11666667,10.11666667,0.77,10.6904,288,11.2056,1002.47
10.03333333,10.03333333,0.73,13.7494,274,11.0285,1003.14
8.911111111,6.961111111,0.83,12.3326,233,11.2056,1004.15
8.355555556,6.561111111,0.89,10.6743,235,11.9784,1004.54
8.327777778,6.566666667,0.9,10.4167,235,9.9015,1005.14
8.244444444,7.35,0.89,6.4078,221,6.1663,1005.21
7.688888889,7.688888889,0.93,3.0268,182,4.991,1005.28
9.061111111,6.355555556,0.73,18.5633,260,14.168,1006.9
7.483333333,6.405555556,0.93,6.6493,231,2.9302,1005.85
5.861111111,4.533333333,0.89,6.6332,212,1.2397,1005.86
4.994444444,3.322222222,0.93,7.3416,220,0.805,1006.22
4.727777778,2.783333333,0.92,8.1949,239,0.3864,1006.36
4.683333333,2.877777778,0.92,7.6314,225,0.161,1006.41
4.011111111,0.988888889,0.99,12.4292,195,0.161,1006.14
5,2.766666667,0.93,9.5795,200,0.2415,1006.24
6.255555556,3.461111111,0.93,14.007,182,1.5295,1006.78
8.038888889,5.616666667,0.98,14.2002,206,3.864,1006.75
12.06666667,12.06666667,0.74,17.5812,200,4.7495,1006.12
12.12777778,12.12777778,0.73,17.4041,230,11.2056,1005.99
12.63333333,12.63333333,0.72,21.7833,220,11.4471,1005.02
12.75,12.75,0.68,17.227,192,11.27,1003.92
13.86111111,13.86111111,0.63,17.3075,210,11.2056,1003.62
14,14,0.62,13.202,194,11.3988,1003.36
13.81111111,13.81111111,0.63,0.3864,319,10.0464,1002.79
12.12222222,12.12222222,0.62,0.5152,80,10.0464,1003.46
10.05555556,10.05555556,0.81,6.8103,19,10.8836,1004
11.06111111,11.06111111,0.76,12.9444,32,11.27,1004.42
10.04444444,10.04444444,0.79,9.8049,41,15.8263,1004.99
9.577777778,9.577777778,0.83,4.4275,99,13.6367,1004.73
9.494444444,6.35,0.85,24.4398,301,9.982,1006.32
9.377777778,6.922222222,0.8,17.0016,290,9.982,1007.04
4.794444444,1.611111111,0.75,14.3612,276,14.0553,1014.01
8.311111111,5.927777778,0.76,14.3934,282,14.9086,1007.1
8.816666667,5.844444444,0.7,20.5275,310,14.9086,1007.31
8.261111111,4.772222222,0.71,24.4881,303,14.168,1008.67
7.216666667,4.15,0.65,17.6778,319,11.2056,1009.27
7.15,3.777777778,0.61,20.1733,319,11.2056,1009.59
7.177777778,3.933333333,0.65,19.1107,302,10.3523,1010.85
7.777777778,3.85,0.63,27.9496,310,9.982,1011.52
9.927777778,6.294444444,0.54,33.1499,320,10.0464,1012.47
9.988888889,6.316666667,0.53,33.9871,318,11.3988,1012.66
11.06111111,11.06111111,0.53,36.708,311,11.2056,1013.09
11.10555556,11.10555556,0.43,36.4182,300,11.2056,1012.99
11.32777778,11.32777778,0.45,37.7384,311,11.3988,1012.93
11.03333333,11.03333333,0.39,38.5112,300,11.2056,1012.45
10.08888889,10.08888889,0.45,29.0283,290,11.27,1012.06
